date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:09	643274/643274	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:08%20GMT	https://www.flipkart.com/mens-shoes-store?otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-shoes-store4fc7.html	(from https://www.flipkart.com/)
12:33:12	490966/490966	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:13%20GMT	https://www.flipkart.com/mens-footwear/sports-shoes/adidas~brand/pr?sid=osp,cil,1cu&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-footwear/sports-shoes/adidas_brand/predda.html	(from https://www.flipkart.com/)
12:33:14	492717/492717	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:16%20GMT	https://www.flipkart.com/mens-footwear/reebok~brand/pr?sid=osp,cil&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-footwear/reebok_brand/prd856.html	(from https://www.flipkart.com/)
12:33:16	496883/496883	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:17%20GMT	https://www.flipkart.com/mens-footwear/nike~brand/pr?sid=osp,cil&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-footwear/nike_brand/prd856.html	(from https://www.flipkart.com/)
12:33:18	434393/434393	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:19%20GMT	https://www.flipkart.com/footwear/dc~brand/pr?sid=osp&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/footwear/dc_brand/prc059.html	(from https://www.flipkart.com/)
12:33:20	482739/482739	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:21%20GMT	https://www.flipkart.com/mens-footwear/puma~brand/pr?sid=osp,cil&otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/mens-footwear/puma_brand/prd856.html	(from https://www.flipkart.com/)
12:33:22	447198/447198	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:23%20GMT	https://www.flipkart.com/q/bata-shoes?otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/q/bata-shoes4fc7.html	(from https://www.flipkart.com/)
12:33:25	453515/453515	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:25%20GMT	https://www.flipkart.com/q/woodland-shoes?otracker=undefined_footer_footer	C:/My%20Web%20Sites/flipkart/www.flipkart.com/q/woodland-shoes4fc7.html	(from https://www.flipkart.com/)
12:33:31	40215/40215	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:30%20GMT	https://www.flipkart.com/helpcentre?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/helpcentre7b1c.html	(from https://www.flipkart.com/)
12:33:34	39652/39652	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:36%20GMT	https://www.flipkart.com/about-us?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/about-us7b1c.html	(from https://www.flipkart.com/)
12:33:37	154/154	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2002%20Oct%202018%2007:03:39%20GMT	https://www.flipkart.com/ol?link=http%3A%2F%2Fwww.flipkartcareers.com%2F&otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/ol.8f572b.delayed	(from https://www.flipkart.com/)
